Retailer,Retailer ID,Invoice Date,Beverages,Days to Deliver,Delivery Company,Units Sold,Total Sales,Operating Profit,Price per Unit,Operating Margin (%),State,Region,City
Walmart,1185732,2022-01-10,Diet Coke,40,UPS,2750,963.0,337.0,0.35,35.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-01-10,Sprite,33,DHL,2750,688.0,275.0,0.25,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-01-10,Fanta,56,DHL,1250,375.0,150.0,0.3,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-01-10,Powerade,57,UPS,1750,788.0,236.0,0.45,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-01-10,Dasani Water,35,UPS,2750,963.0,385.0,0.35,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-02-08,Coca-Cola,48,DHL,5250,1838.0,643.0,0.35,35.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-02-08,Diet Coke,46,DHL,1750,613.0,214.0,0.35,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-02-08,Sprite,43,DHL,2250,563.0,225.0,0.25,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-02-08,Fanta,30,DHL,1000,300.0,120.0,0.3,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-02-08,Powerade,27,UPS,1750,788.0,236.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-02-08,Dasani Water,35,DHL,2750,963.0,385.0,0.35,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-03-06,Coca-Cola,30,USPS,4950,1733.0,606.0,0.35,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-03-06,Diet Coke,24,UPS,2000,700.0,245.0,0.35,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-03-06,Sprite,50,FedEx,2250,563.0,225.0,0.25,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-03-06,Fanta,46,DHL,750,225.0,90.0,0.3,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-03-06,Powerade,53,USPS,1250,563.0,169.0,0.45,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-03-06,Dasani Water,58,UPS,2250,788.0,315.0,0.35,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-04-07,Coca-Cola,44,FedEx,4750,1663.0,582.0,0.35,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-04-07,Diet Coke,22,USPS,1750,613.0,214.0,0.35,35.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-04-07,Sprite,29,UPS,1750,438.0,175.0,0.25,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-04-07,Fanta,58,UPS,1000,300.0,120.0,0.3,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-04-07,Powerade,47,FedEx,1000,450.0,135.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-04-07,Dasani Water,58,UPS,2500,875.0,350.0,0.35,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-05-06,Coca-Cola,55,DHL,5200,2600.0,910.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-05-06,Diet Coke,41,FedEx,2250,1013.0,354.0,0.45,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-05-06,Sprite,36,FedEx,2500,1000.0,400.0,0.4,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-05-06,Fanta,31,UPS,2000,800.0,320.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-05-06,Powerade,21,UPS,2250,1125.0,338.0,0.5,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-05-06,Dasani Water,55,FedEx,3500,1925.0,770.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-06-08,Coca-Cola,52,UPS,6000,3000.0,1050.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-06-08,Diet Coke,40,DHL,3500,1575.0,551.0,0.45,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-06-08,Sprite,55,USPS,2750,1100.0,440.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-06-08,Fanta,22,FedEx,2500,1000.0,400.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-06-08,Powerade,27,UPS,2500,1250.0,375.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-06-08,Dasani Water,30,DHL,4000,2200.0,880.0,0.55,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-07-06,Coca-Cola,53,UPS,6250,3125.0,1094.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-07-06,Diet Coke,34,DHL,3750,1688.0,591.0,0.45,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-07-06,Sprite,16,FedEx,3000,1200.0,480.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-07-06,Fanta,50,FedEx,2500,1000.0,400.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-07-06,Powerade,60,DHL,2750,1375.0,413.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-07-06,Dasani Water,40,DHL,4500,2475.0,990.0,0.55,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-08-07,Coca-Cola,20,DHL,6000,3000.0,1050.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-08-07,Diet Coke,41,FedEx,3750,1688.0,591.0,0.45,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-08-07,Sprite,45,USPS,3000,1200.0,480.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-08-07,Fanta,17,USPS,2000,800.0,320.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-08-07,Powerade,16,FedEx,1750,875.0,263.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-08-07,Dasani Water,51,DHL,3500,1925.0,770.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-09-06,Coca-Cola,33,DHL,4750,2375.0,831.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-09-06,Diet Coke,25,USPS,2750,1238.0,433.0,0.45,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-09-06,Sprite,25,USPS,1750,700.0,280.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-09-06,Fanta,29,FedEx,1500,600.0,240.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-09-06,Powerade,47,USPS,1500,750.0,225.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-09-06,Dasani Water,34,USPS,2500,1375.0,550.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-10-08,Coca-Cola,35,UPS,4250,2338.0,818.0,0.55,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-10-08,Diet Coke,32,FedEx,2500,1250.0,438.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-10-08,Sprite,32,FedEx,1500,750.0,300.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-10-08,Fanta,52,DHL,1250,625.0,250.0,0.5,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-10-08,Powerade,32,DHL,1250,750.0,225.0,0.6,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-10-08,Dasani Water,48,FedEx,2500,1625.0,650.0,0.65,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-11-07,Coca-Cola,57,DHL,4000,2400.0,840.0,0.6,35.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-11-07,Diet Coke,50,DHL,2750,1375.0,481.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-11-07,Sprite,42,UPS,2700,1350.0,540.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-11-07,Fanta,49,USPS,2500,1250.0,500.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-11-07,Powerade,60,UPS,2250,1350.0,405.0,0.6,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-11-07,Dasani Water,58,DHL,3250,2113.0,845.0,0.65,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-12-06,Coca-Cola,59,FedEx,5500,3300.0,1155.0,0.6,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-12-06,Diet Coke,39,FedEx,3500,1750.0,613.0,0.5,35.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-12-06,Sprite,42,UPS,3250,1625.0,650.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-12-06,Fanta,43,UPS,2750,1375.0,550.0,0.5,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-12-06,Powerade,39,USPS,2750,1650.0,495.0,0.6,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-12-06,Dasani Water,27,DHL,3750,2438.0,975.0,0.65,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-01-07,Coca-Cola,15,DHL,5000,2000.0,800.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-01-07,Diet Coke,44,FedEx,3000,1200.0,480.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-01-07,Sprite,33,USPS,3000,900.0,270.0,0.3,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-01-07,Fanta,18,USPS,1500,525.0,158.0,0.35,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-01-07,Powerade,30,DHL,2000,1000.0,300.0,0.5,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-01-07,Dasani Water,55,USPS,3000,1200.0,420.0,0.4,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-02-05,Coca-Cola,38,USPS,5500,2200.0,880.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-02-05,Diet Coke,54,USPS,2000,800.0,320.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-02-05,Sprite,58,DHL,2500,750.0,225.0,0.3,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-02-05,Fanta,31,UPS,1250,438.0,131.0,0.35,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-02-05,Powerade,56,FedEx,2000,1000.0,300.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-02-05,Dasani Water,20,DHL,3000,1200.0,420.0,0.4,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-03-03,Coca-Cola,16,USPS,5200,2080.0,832.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-03-03,Diet Coke,27,DHL,2250,900.0,360.0,0.4,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-03-03,Sprite,29,USPS,2500,750.0,225.0,0.3,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-03-03,Fanta,19,DHL,1000,350.0,105.0,0.35,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-03-03,Powerade,17,USPS,1500,750.0,225.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-03-03,Dasani Water,58,UPS,2500,1000.0,350.0,0.4,35.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-04-04,Coca-Cola,51,USPS,5000,2000.0,800.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-04-04,Diet Coke,42,DHL,2000,800.0,320.0,0.4,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-04-04,Sprite,16,USPS,2000,600.0,180.0,0.3,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-04-04,Fanta,20,UPS,1250,438.0,131.0,0.35,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-04-04,Powerade,27,DHL,1250,625.0,188.0,0.5,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-04-04,Dasani Water,41,USPS,2750,1100.0,385.0,0.4,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-05-03,Coca-Cola,58,UPS,5450,2998.0,1199.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-05-03,Diet Coke,18,FedEx,2500,1250.0,500.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-05-03,Sprite,37,UPS,2750,1238.0,371.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-05-03,Fanta,16,USPS,2250,1013.0,304.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-05-03,Powerade,34,DHL,2500,1375.0,413.0,0.55,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-05-03,Dasani Water,30,UPS,3750,2250.0,788.0,0.6,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-06-05,Coca-Cola,32,DHL,6250,3438.0,1375.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-06-05,Diet Coke,54,UPS,3750,1875.0,750.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-06-05,Sprite,44,USPS,3000,1350.0,405.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-06-05,Fanta,50,UPS,2750,1238.0,371.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-06-05,Powerade,58,DHL,2750,1513.0,454.0,0.55,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-06-05,Dasani Water,31,FedEx,4250,2550.0,893.0,0.6,35.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-07-03,Coca-Cola,43,USPS,6500,3575.0,1430.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-07-03,Diet Coke,31,UPS,4000,2000.0,800.0,0.5,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-07-03,Sprite,41,UPS,3250,1463.0,439.0,0.45,30.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-07-03,Fanta,22,UPS,2750,1238.0,371.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-07-03,Powerade,50,USPS,3000,1650.0,495.0,0.55,30.0,Newfoundland and Labrador,Atlantic,Mount Pearl
Walmart,1185732,2022-07-03,Dasani Water,47,UPS,4750,2850.0,998.0,0.6,35.0,Newfoundland and Labrador,Atlantic,Gander
Walmart,1185732,2022-08-04,Coca-Cola,45,DHL,6250,3438.0,1375.0,0.55,40.0,Newfoundland and Labrador,Atlantic,Corner Brook
Walmart,1185732,2022-08-04,Diet Coke,18,UPS,4000,2000.0,800.0,0.5,40.0,Newfoundland and Labrador,Atlantic,St. John's
Walmart,1185732,2022-08-04,Sprite,42,USPS,3250,1463.0,439.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-08-04,Fanta,30,FedEx,2250,1013.0,304.0,0.45,30.0,Newfoundland and Labrador,Atlantic,Labrador City
Walmart,1185732,2022-08-04,Powerade,52,UPS,2000,1100.0,330.0,0.55,30.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-08-04,Dasani Water,34,FedEx,3750,2250.0,788.0,0.6,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-09-03,Coca-Cola,18,UPS,5000,2750.0,1100.0,0.55,40.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-09-03,Diet Coke,22,FedEx,3000,1500.0,600.0,0.5,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-09-03,Sprite,34,DHL,2000,900.0,270.0,0.45,30.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-09-03,Fanta,42,FedEx,1750,788.0,236.0,0.45,30.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-09-03,Powerade,46,FedEx,1750,963.0,289.0,0.55,30.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-09-03,Dasani Water,40,DHL,2750,1650.0,578.0,0.6,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-10-05,Coca-Cola,32,USPS,4500,2700.0,1080.0,0.6,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-10-05,Diet Coke,50,DHL,2750,1513.0,605.0,0.55,40.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-10-05,Sprite,42,UPS,1750,963.0,289.0,0.55,30.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-10-05,Fanta,53,FedEx,1500,825.0,248.0,0.55,30.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-10-05,Powerade,26,USPS,1500,975.0,293.0,0.65,30.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-10-05,Dasani Water,25,FedEx,2750,1925.0,674.0,0.7,35.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-11-04,Coca-Cola,51,DHL,4250,2763.0,1105.0,0.65,40.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-11-04,Diet Coke,56,FedEx,3000,1650.0,660.0,0.55,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-11-04,Sprite,52,DHL,2950,1623.0,487.0,0.55,30.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-11-04,Fanta,15,DHL,2750,1513.0,454.0,0.55,30.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-11-04,Powerade,35,USPS,2500,1625.0,488.0,0.65,30.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-11-04,Dasani Water,55,DHL,3500,2450.0,858.0,0.7,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-12-03,Coca-Cola,58,USPS,5750,3738.0,1495.0,0.65,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-12-03,Diet Coke,27,USPS,3750,2063.0,825.0,0.55,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-12-03,Sprite,36,USPS,3500,1925.0,578.0,0.55,30.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-12-03,Fanta,24,FedEx,3000,1650.0,495.0,0.55,30.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-12-03,Powerade,17,FedEx,3000,1950.0,585.0,0.65,30.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-12-03,Dasani Water,21,FedEx,4000,2800.0,980.0,0.7,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-01-10,Coca-Cola,19,USPS,4250,1488.0,521.0,0.35,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-01-10,Diet Coke,58,FedEx,2250,788.0,276.0,0.35,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-01-10,Sprite,46,DHL,2250,563.0,225.0,0.25,40.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-01-10,Fanta,30,DHL,750,225.0,90.0,0.3,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-01-10,Powerade,50,UPS,1250,563.0,169.0,0.45,30.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-01-10,Dasani Water,32,FedEx,2250,788.0,315.0,0.35,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-02-08,Coca-Cola,23,USPS,4750,1663.0,582.0,0.35,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-02-08,Diet Coke,55,USPS,1250,438.0,153.0,0.35,35.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-02-08,Sprite,18,DHL,1750,438.0,175.0,0.25,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-02-08,Fanta,52,UPS,500,150.0,60.0,0.3,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-02-08,Powerade,34,DHL,1250,563.0,169.0,0.45,30.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-02-08,Dasani Water,26,FedEx,2250,788.0,315.0,0.35,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-03-06,Coca-Cola,27,UPS,4450,1558.0,545.0,0.35,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-03-06,Diet Coke,26,UPS,1500,525.0,184.0,0.35,35.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-03-06,Sprite,30,FedEx,1750,438.0,175.0,0.25,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-03-06,Fanta,39,UPS,250,75.0,30.0,0.3,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-03-06,Powerade,23,UPS,750,338.0,101.0,0.45,30.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-03-06,Dasani Water,59,USPS,1750,613.0,245.0,0.35,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-04-07,Coca-Cola,29,FedEx,4250,1488.0,521.0,0.35,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-04-07,Diet Coke,39,UPS,1250,438.0,153.0,0.35,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-04-07,Sprite,30,FedEx,1250,313.0,125.0,0.25,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-04-07,Fanta,20,DHL,500,150.0,60.0,0.3,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-04-07,Powerade,28,USPS,500,225.0,68.0,0.45,30.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-04-07,Dasani Water,20,FedEx,2000,700.0,280.0,0.35,40.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-05-06,Coca-Cola,47,DHL,4700,2350.0,823.0,0.5,35.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-05-06,Diet Coke,53,FedEx,1750,788.0,276.0,0.45,35.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-05-06,Sprite,24,DHL,2000,800.0,320.0,0.4,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-05-06,Fanta,60,USPS,1500,600.0,240.0,0.4,40.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-05-06,Powerade,53,FedEx,1750,875.0,263.0,0.5,30.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-05-06,Dasani Water,50,FedEx,3000,1650.0,660.0,0.55,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-06-08,Coca-Cola,27,FedEx,5500,2750.0,963.0,0.5,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-06-08,Diet Coke,45,USPS,3000,1350.0,473.0,0.45,35.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-06-08,Sprite,21,UPS,2250,900.0,360.0,0.4,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-06-08,Fanta,23,FedEx,2000,800.0,320.0,0.4,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-06-08,Powerade,32,USPS,2000,1000.0,300.0,0.5,30.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-06-08,Dasani Water,52,FedEx,3500,1925.0,770.0,0.55,40.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-07-06,Coca-Cola,52,USPS,5750,2875.0,1006.0,0.5,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-07-06,Diet Coke,42,UPS,3250,1463.0,512.0,0.45,35.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-07-06,Sprite,43,FedEx,2500,1000.0,400.0,0.4,40.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-07-06,Fanta,56,UPS,2000,800.0,320.0,0.4,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-07-06,Powerade,21,DHL,2250,1125.0,338.0,0.5,30.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-07-06,Dasani Water,47,FedEx,4000,2200.0,880.0,0.55,40.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-08-07,Coca-Cola,45,USPS,5500,2750.0,963.0,0.5,35.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-08-07,Diet Coke,48,UPS,3250,1463.0,512.0,0.45,35.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-08-07,Sprite,38,FedEx,2500,1000.0,400.0,0.4,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-08-07,Fanta,59,DHL,1500,600.0,240.0,0.4,40.0,Prince Edward Island,Atlantic,Stratford
Walmart,1185732,2022-08-07,Powerade,55,DHL,1250,625.0,188.0,0.5,30.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-08-07,Dasani Water,32,UPS,3000,1650.0,660.0,0.55,40.0,Prince Edward Island,Atlantic,Charlottetown
Walmart,1185732,2022-09-06,Coca-Cola,38,UPS,4250,2125.0,744.0,0.5,35.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-09-06,Diet Coke,49,USPS,2250,1013.0,354.0,0.45,35.0,Prince Edward Island,Atlantic,Cornwall
Walmart,1185732,2022-09-06,Sprite,22,DHL,1250,500.0,200.0,0.4,40.0,Prince Edward Island,Atlantic,Montague
Walmart,1185732,2022-09-06,Fanta,56,DHL,1000,400.0,160.0,0.4,40.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-09-06,Powerade,28,DHL,1000,500.0,150.0,0.5,30.0,Prince Edward Island,Atlantic,Summerside
Walmart,1185732,2022-09-06,Dasani Water,56,UPS,2000,1100.0,440.0,0.55,40.0,Prince Edward Island,Atlantic,Charlottetown
